Var1,m,dm,dy,h,mi,G_Gh,hs,G_Gex,G_Gh_hr,G_Dh,G_Gk,G_Dk,G_Bn,Ta,FF,G_Gcs,Td,PVprod,price,co2int
3,1,7,7,0,21,0,-62.4,0,0,0,0,0,0,1.3,0.2,0,-6.2,0,5,356.842525971995
3,1,7,7,0,22,0,-62.3,0,0,0,0,0,0,1.3,0.2,0,-6.2,0,5,356.841691598277
3,1,7,7,0,23,0,-62.3,0,0,0,0,0,0,1.3,0.2,0,-6.2,0,5,356.840857224559
3,1,7,7,0,24,0,-62.3,0,0,0,0,0,0,1.3,0.2,0,-6.2,0,5,356.840022850842
3,1,7,7,0,25,0,-62.3,0,0,0,0,0,0,1.3,0.2,0,-6.2,0,5,356.839188477124
3,1,7,7,0,26,0,-62.3,0,0,0,0,0,0,1.2,0.2,0,-6.2,0,5,356.838354103406
3,1,7,7,0,27,0,-62.2,0,0,0,0,0,0,1.2,0.2,0,-6.2,0,5,356.837519729689
3,1,7,7,0,28,0,-62.2,0,0,0,0,0,0,1.2,0.2,0,-6.2,0,5,356.836685355971
3,1,7,7,0,29,0,-62.2,0,0,0,0,0,0,1.2,0.2,0,-6.2,0,5,356.835850982253
3,1,7,7,0,30,0,-62.1,0,0,0,0,0,0,1.2,0.2,0,-6.2,0,5,356.835016608536
3,1,7,7,0,31,0,-62.1,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.834182234818
3,1,7,7,0,32,0,-62.1,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.833347861101
3,1,7,7,0,33,0,-62.1,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.832513487383
3,1,7,7,0,34,0,-62,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.831679113665
3,1,7,7,0,35,0,-62,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.830844739948
3,1,7,7,0,36,0,-61.9,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.83001036623
3,1,7,7,0,37,0,-61.9,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.829175992512
3,1,7,7,0,38,0,-61.9,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.828341618795
3,1,7,7,0,39,0,-61.8,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.827507245077
3,1,7,7,0,40,0,-61.8,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.826672871359
3,1,7,7,0,41,0,-61.7,0,0,0,0,0,0,1.2,0.2,0,-6.1,0,5,356.825838497642
3,1,7,7,0,42,0,-61.7,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.825004123924
3,1,7,7,0,43,0,-61.7,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.824169750207
3,1,7,7,0,44,0,-61.6,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.823335376489
3,1,7,7,0,45,0,-61.6,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.822501002771
3,1,7,7,0,46,0,-61.5,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.821666629054
3,1,7,7,0,47,0,-61.5,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.820832255336
3,1,7,7,0,48,0,-61.4,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.819997881618
3,1,7,7,0,49,0,-61.4,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.819163507901
3,1,7,7,0,50,0,-61.3,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.818329134183
3,1,7,7,0,51,0,-61.2,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.817494760465
3,1,7,7,0,52,0,-61.2,0,0,0,0,0,0,1.1,0.2,0,-6,0,5,356.816660386748
3,1,7,7,0,53,0,-61.1,0,0,0,0,0,0,1.1,0.2,0,-5.9,0,5,356.81582601303
3,1,7,7,0,54,0,-61.1,0,0,0,0,0,0,1.1,0.2,0,-5.9,0,5,356.814991639312
3,1,7,7,0,55,0,-61,0,0,0,0,0,0,1.1,0.2,0,-5.9,0,5,356.814157265595
3,1,7,7,0,56,0,-60.9,0,0,0,0,0,0,1.1,0.2,0,-5.9,0,5,356.813322891877
3,1,7,7,0,57,0,-60.9,0,0,0,0,0,0,1.1,0.2,0,-5.9,0,5,356.81248851816
3,1,7,7,0,58,0,-60.8,0,0,0,0,0,0,1,0.2,0,-5.9,0,5,356.811654144442
3,1,7,7,0,59,0,-60.8,0,0,0,0,0,0,1,0.2,0,-5.9,0,5,356.810819770724
3,1,7,7,1,0,0,-60.7,0,0,0,0,0,0,1,0.2,0,-5.9,0,5,356.809985397007
3,1,7,7,1,1,0,-60.6,0,0,0,0,0,0,1,0.2,0,-5.9,0,5,356.809151023289
3,1,7,7,1,2,0,-60.5,0,0,0,0,0,0,1,0.1,0,-5.9,0,5,356.808316649571
3,1,7,7,1,3,0,-60.5,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.807482275854
3,1,7,7,1,4,0,-60.4,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.806647902136
3,1,7,7,1,5,0,-60.3,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.805813528418
3,1,7,7,1,6,0,-60.3,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.804979154701
3,1,7,7,1,7,0,-60.2,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.804144780983
3,1,7,7,1,8,0,-60.1,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.803310407266
3,1,7,7,1,9,0,-60,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.802476033548
3,1,7,7,1,10,0,-60,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.80164165983
3,1,7,7,1,11,0,-59.9,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.800807286113
3,1,7,7,1,12,0,-59.8,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.799972912395
3,1,7,7,1,13,0,-59.7,0,0,0,0,0,0,1,0.1,0,-5.8,0,5,356.799138538677
3,1,7,7,1,14,0,-59.6,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.79830416496
3,1,7,7,1,15,0,-59.6,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.797469791242
3,1,7,7,1,16,0,-59.5,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.796635417524
3,1,7,7,1,17,0,-59.4,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.795801043807
3,1,7,7,1,18,0,-59.3,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.794966670089
3,1,7,7,1,19,0,-59.2,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.794132296372
3,1,7,7,1,20,0,-59.1,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.793297922654
3,1,7,7,1,21,0,-59,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.792463548936
3,1,7,7,1,22,0,-58.9,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.791629175219
3,1,7,7,1,23,0,-58.9,0,0,0,0,0,0,0.9,0.1,0,-5.7,0,5,356.790794801501
3,1,7,7,1,24,0,-58.8,0,0,0,0,0,0,0.9,0.1,0,-5.6,0,5,356.789960427783
3,1,7,7,1,25,0,-58.7,0,0,0,0,0,0,0.9,0.1,0,-5.6,0,5,356.789126054066
3,1,7,7,1,26,0,-58.6,0,0,0,0,0,0,0.9,0.1,0,-5.6,0,5,356.788291680348
3,1,7,7,1,27,0,-58.5,0,0,0,0,0,0,0.9,0.1,0,-5.6,0,5,356.78745730663
3,1,7,7,1,28,0,-58.4,0,0,0,0,0,0,0.9,0.1,0,-5.6,0,5,356.786622932913
3,1,7,7,1,29,0,-58.3,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.785788559195
3,1,7,7,1,30,0,-58.2,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.784954185477
3,1,7,7,1,31,0,-58.1,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.78411981176
3,1,7,7,1,32,0,-58,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.783285438042
3,1,7,7,1,33,0,-57.9,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.782451064325
3,1,7,7,1,34,0,-57.8,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.781616690607
3,1,7,7,1,35,0,-57.7,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.780782316889
3,1,7,7,1,36,0,-57.6,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.779947943172
3,1,7,7,1,37,0,-57.5,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.779113569454
3,1,7,7,1,38,0,-57.4,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.778279195736
3,1,7,7,1,39,0,-57.3,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.777444822019
3,1,7,7,1,40,0,-57.2,0,0,0,0,0,0,0.8,0.1,0,-5.6,0,5,356.776610448301
3,1,7,7,1,41,0,-57.1,0,0,0,0,0,0,0.8,0.1,0,-5.5,0,5,356.775776074583
3,1,7,7,1,42,0,-57,0,0,0,0,0,0,0.8,0.1,0,-5.5,0,5,356.774941700866
3,1,7,7,1,43,0,-56.8,0,0,0,0,0,0,0.8,0.1,0,-5.5,0,5,356.774107327148
3,1,7,7,1,44,0,-56.7,0,0,0,0,0,0,0.8,0.1,0,-5.5,0,5,356.773272953431
3,1,7,7,1,45,0,-56.6,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.772438579713
3,1,7,7,1,46,0,-56.5,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.771604205995
3,1,7,7,1,47,0,-56.4,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.770769832278
3,1,7,7,1,48,0,-56.3,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.76993545856
3,1,7,7,1,49,0,-56.2,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.769101084842
3,1,7,7,1,50,0,-56.1,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.768266711125
3,1,7,7,1,51,0,-56,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.767432337407
3,1,7,7,1,52,0,-55.8,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.766597963689
3,1,7,7,1,53,0,-55.7,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.765763589972
3,1,7,7,1,54,0,-55.6,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.764929216254
3,1,7,7,1,55,0,-55.5,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.764094842536
3,1,7,7,1,56,0,-55.4,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.763260468819
3,1,7,7,1,57,0,-55.3,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.762426095101
3,1,7,7,1,58,0,-55.1,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.761591721384
3,1,7,7,1,59,0,-55,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.760757347666
3,1,7,7,2,0,0,-54.9,0,0,0,0,0,0,0.7,0.1,0,-5.5,0,5,356.759922973948
3,1,7,7,2,1,0,-54.8,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,356.759088600231
3,1,7,7,2,2,0,-54.7,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,356.844333645407
3,1,7,7,2,3,0,-54.5,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,356.958675958941
3,1,7,7,2,4,0,-54.4,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.073018272476
3,1,7,7,2,5,0,-54.3,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.18736058601
3,1,7,7,2,6,0,-54.2,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.301702899544
3,1,7,7,2,7,0,-54,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.416045213079
3,1,7,7,2,8,0,-53.9,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.530387526613
3,1,7,7,2,9,0,-53.8,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.644729840148
3,1,7,7,2,10,0,-53.7,0,0,0,0,0,0,0.6,0.2,0,-5.5,0,5,357.759072153682
3,1,7,7,2,11,0,-53.5,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,357.873414467217
3,1,7,7,2,12,0,-53.4,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,357.987756780751
3,1,7,7,2,13,0,-53.3,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,358.102099094285
3,1,7,7,2,14,0,-53.2,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,358.21644140782
3,1,7,7,2,15,0,-53,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,358.330783721354
3,1,7,7,2,16,0,-52.9,0,0,0,0,0,0,0.6,0.2,0,-5.4,0,5,358.445126034889
3,1,7,7,2,17,0,-52.8,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,358.559468348423
3,1,7,7,2,18,0,-52.6,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,358.673810661958
3,1,7,7,2,19,0,-52.5,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,358.788152975492
3,1,7,7,2,20,0,-52.4,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,358.902495289026
3,1,7,7,2,21,0,-52.2,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.016837602561
3,1,7,7,2,22,0,-52.1,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.131179916095
3,1,7,7,2,23,0,-52,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.24552222963
3,1,7,7,2,24,0,-51.8,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.359864543164
3,1,7,7,2,25,0,-51.7,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.474206856699
3,1,7,7,2,26,0,-51.6,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.588549170233
3,1,7,7,2,27,0,-51.4,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.702891483767
3,1,7,7,2,28,0,-51.3,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.817233797302
3,1,7,7,2,29,0,-51.2,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,359.931576110836
3,1,7,7,2,30,0,-51,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,360.045918424371
3,1,7,7,2,31,0,-50.9,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,360.160260737905
3,1,7,7,2,32,0,-50.8,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,5,360.274603051439
3,1,7,7,2,33,0,-50.6,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,5,360.388945364974
3,1,7,7,2,34,0,-50.5,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,5,360.503287678508
3,1,7,7,2,35,0,-50.3,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,5,360.617629992043
3,1,7,7,2,36,0,-50.2,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,5,360.731972305577
3,1,7,7,2,37,0,-50.1,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,360.846314619112
3,1,7,7,2,38,0,-49.9,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,360.960656932646
3,1,7,7,2,39,0,-49.8,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,361.07499924618
3,1,7,7,2,40,0,-49.6,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,361.189341559715
3,1,7,7,2,41,0,-49.5,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,361.303683873249
3,1,7,7,2,42,0,-49.4,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,361.418026186784
3,1,7,7,2,43,0,-49.2,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,5,361.532368500318
3,1,7,7,2,44,0,-49.1,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,361.646710813853
3,1,7,7,2,45,0,-48.9,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,361.761053127387
3,1,7,7,2,46,0,-48.8,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,361.875395440921
3,1,7,7,2,47,0,-48.7,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,361.989737754456
3,1,7,7,2,48,0,-48.5,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,362.10408006799
3,1,7,7,2,49,0,-48.4,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,362.218422381525
3,1,7,7,2,50,0,-48.2,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,5,362.332764695059
3,1,7,7,2,51,0,-48.1,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,362.447107008594
3,1,7,7,2,52,0,-47.9,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,362.561449322128
3,1,7,7,2,53,0,-47.8,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,362.675791635662
3,1,7,7,2,54,0,-47.6,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,362.790133949197
3,1,7,7,2,55,0,-47.5,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,362.904476262731
3,1,7,7,2,56,0,-47.3,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,363.018818576266
3,1,7,7,2,57,0,-47.2,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,363.1331608898
3,1,7,7,2,58,0,-47.1,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,5,363.247503203335
3,1,7,7,2,59,0,-46.9,0,0,0,0,0,0,0.4,0.2,0,-5.8,0,5,363.361845516869
3,1,7,7,3,0,0,-46.8,0,0,0,0,0,0,0.4,0.2,0,-5.8,0,5,363.476187830403
3,1,7,7,3,1,0,-46.6,0,0,0,0,0,0,0.4,0.3,0,-5.8,0,5,363.590530143938
3,1,7,7,3,2,0,-46.5,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,5,363.704872457472
3,1,7,7,3,3,0,-46.3,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,5,363.819214771007
3,1,7,7,3,4,0,-46.2,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,5,363.933557084541
3,1,7,7,3,5,0,-46,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,5,364.047899398076
3,1,7,7,3,6,0,-45.9,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.16224171161
3,1,7,7,3,7,0,-45.7,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.276584025144
3,1,7,7,3,8,0,-45.6,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.390926338679
3,1,7,7,3,9,0,-45.4,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.505268652213
3,1,7,7,3,10,0,-45.3,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.619610965748
3,1,7,7,3,11,0,-45.1,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.733953279282
3,1,7,7,3,12,0,-45,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,5,364.848295592816
3,1,7,7,3,13,0,-44.8,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,364.962637906351
3,1,7,7,3,14,0,-44.7,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.076980219885
3,1,7,7,3,15,0,-44.5,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.19132253342
3,1,7,7,3,16,0,-44.4,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.305664846954
3,1,7,7,3,17,0,-44.2,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.420007160489
3,1,7,7,3,18,0,-44.1,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.534349474023
3,1,7,7,3,19,0,-43.9,0,0,0,0,0,0,0.3,0.3,0,-6,0,5,365.648691787558
3,1,7,7,3,20,0,-43.8,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,365.763034101092
3,1,7,7,3,21,0,-43.6,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,365.877376414626
3,1,7,7,3,22,0,-43.5,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,365.991718728161
3,1,7,7,3,23,0,-43.3,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,366.106061041695
3,1,7,7,3,24,0,-43.2,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,366.22040335523
3,1,7,7,3,25,0,-43,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,366.334745668764
3,1,7,7,3,26,0,-42.8,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,366.449087982299
3,1,7,7,3,27,0,-42.7,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,5,366.563430295833
3,1,7,7,3,28,0,-42.5,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,5,366.677772609367
3,1,7,7,3,29,0,-42.4,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,5,366.792114922902
3,1,7,7,3,30,0,-42.2,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,5,366.906457236436
3,1,7,7,3,31,0,-42.1,0,0,0,0,0,0,0.2,0.3,0,-6.2,0,5,367.020799549971
3,1,7,7,3,32,0,-41.9,0,0,0,0,0,0,0.2,0.3,0,-6.2,0,5,367.135141863505
3,1,7,7,3,33,0,-41.8,0,0,0,0,0,0,0.2,0.3,0,-6.1,0,5,367.24948417704
3,1,7,7,3,34,0,-41.6,0,0,0,0,0,0,0.2,0.3,0,-6.1,0,5,367.363826490574
3,1,7,7,3,35,0,-41.5,0,0,0,0,0,0,0.2,0.3,0,-6,0,5,367.478168804108
3,1,7,7,3,36,0,-41.3,0,0,0,0,0,0,0.2,0.3,0,-6,0,5,367.592511117643
3,1,7,7,3,37,0,-41.1,0,0,0,0,0,0,0.2,0.3,0,-5.9,0,5,367.706853431177
3,1,7,7,3,38,0,-41,0,0,0,0,0,0,0.2,0.3,0,-5.9,0,5,367.821195744712
3,1,7,7,3,39,0,-40.8,0,0,0,0,0,0,0.2,0.3,0,-5.8,0,5,367.935538058246
3,1,7,7,3,40,0,-40.7,0,0,0,0,0,0,0.2,0.3,0,-5.8,0,5,368.04988037178
3,1,7,7,3,41,0,-40.5,0,0,0,0,0,0,0.2,0.3,0,-5.8,0,5,368.164222685315
3,1,7,7,3,42,0,-40.4,0,0,0,0,0,0,0.2,0.3,0,-5.7,0,5,368.278564998849
3,1,7,7,3,43,0,-40.2,0,0,0,0,0,0,0.2,0.3,0,-5.7,0,5,368.392907312384
3,1,7,7,3,44,0,-40.1,0,0,0,0,0,0,0.2,0.3,0,-5.6,0,5,368.507249625918
3,1,7,7,3,45,0,-39.9,0,0,0,0,0,0,0.2,0.3,0,-5.6,0,5,368.621591939453
3,1,7,7,3,46,0,-39.7,0,0,0,0,0,0,0.2,0.3,0,-5.5,0,5,368.735934252987
3,1,7,7,3,47,0,-39.6,0,0,0,0,0,0,0.2,0.3,0,-5.5,0,5,368.850276566521
3,1,7,7,3,48,0,-39.4,0,0,0,0,0,0,0.2,0.3,0,-5.5,0,5,368.964618880056
3,1,7,7,3,49,0,-39.3,0,0,0,0,0,0,0.2,0.3,0,-5.4,0,5,369.07896119359
3,1,7,7,3,50,0,-39.1,0,0,0,0,0,0,0.2,0.3,0,-5.4,0,5,369.193303507125
3,1,7,7,3,51,0,-39,0,0,0,0,0,0,0.2,0.3,0,-5.3,0,5,369.307645820659
3,1,7,7,3,52,0,-38.8,0,0,0,0,0,0,0.2,0.3,0,-5.3,0,5,369.421988134194
3,1,7,7,3,53,0,-38.6,0,0,0,0,0,0,0.1,0.3,0,-5.2,0,5,369.536330447728
3,1,7,7,3,54,0,-38.5,0,0,0,0,0,0,0.1,0.3,0,-5.2,0,5,369.650672761262
3,1,7,7,3,55,0,-38.3,0,0,0,0,0,0,0.1,0.3,0,-5.1,0,5,369.765015074797
3,1,7,7,3,56,0,-38.2,0,0,0,0,0,0,0.1,0.3,0,-5.1,0,5,369.879357388331
3,1,7,7,3,57,0,-38,0,0,0,0,0,0,0.1,0.3,0,-5.1,0,5,369.993699701866
3,1,7,7,3,58,0,-37.8,0,0,0,0,0,0,0.1,0.3,0,-5,0,5,370.1080420154
3,1,7,7,3,59,0,-37.7,0,0,0,0,0,0,0.1,0.3,0,-5,0,5,370.222384328935
3,1,7,7,4,0,0,-37.5,0,0,0,0,0,0,0.1,0.3,0,-4.9,0,5,370.336726642469
3,1,7,7,4,1,0,-37.4,0,0,0,0,0,0,0.1,0.4,0,-4.9,0,5,370.451068956003
3,1,7,7,4,2,0,-37.2,0,0,0,0,0,0,0.1,0.4,0,-4.8,0,5,370.565411269538
3,1,7,7,4,3,0,-37.1,0,0,0,0,0,0,0.1,0.4,0,-4.8,0,5,370.624617034548
