Var1,m,dm,dy,h,mi,G_Gh,hs,G_Gex,G_Gh_hr,G_Dh,G_Gk,G_Dk,G_Bn,Ta,FF,G_Gcs,Td,PVprod,price,co2int
3,1,7,7,2,21,0,-52.2,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.0837638056129,359.016837602561
3,1,7,7,2,22,0,-52.1,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.08253082898234,359.131179916095
3,1,7,7,2,23,0,-52,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.08129785235179,359.24552222963
3,1,7,7,2,24,0,-51.8,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.08006487572124,359.359864543164
3,1,7,7,2,25,0,-51.7,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07883189909069,359.474206856699
3,1,7,7,2,26,0,-51.6,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07759892246014,359.588549170233
3,1,7,7,2,27,0,-51.4,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07636594582959,359.702891483767
3,1,7,7,2,28,0,-51.3,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07513296919904,359.817233797302
3,1,7,7,2,29,0,-51.2,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07389999256849,359.931576110836
3,1,7,7,2,30,0,-51,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07266701593794,360.045918424371
3,1,7,7,2,31,0,-50.9,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07143403930739,360.160260737905
3,1,7,7,2,32,0,-50.8,0,0,0,0,0,0,0.5,0.2,0,-5.4,0,3.07020106267684,360.274603051439
3,1,7,7,2,33,0,-50.6,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,3.06896808604629,360.388945364974
3,1,7,7,2,34,0,-50.5,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,3.06773510941574,360.503287678508
3,1,7,7,2,35,0,-50.3,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,3.06650213278519,360.617629992043
3,1,7,7,2,36,0,-50.2,0,0,0,0,0,0,0.4,0.2,0,-5.4,0,3.06526915615464,360.731972305577
3,1,7,7,2,37,0,-50.1,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.06403617952409,360.846314619112
3,1,7,7,2,38,0,-49.9,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.06280320289354,360.960656932646
3,1,7,7,2,39,0,-49.8,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.06157022626299,361.07499924618
3,1,7,7,2,40,0,-49.6,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.06033724963244,361.189341559715
3,1,7,7,2,41,0,-49.5,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.05910427300189,361.303683873249
3,1,7,7,2,42,0,-49.4,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.05787129637134,361.418026186784
3,1,7,7,2,43,0,-49.2,0,0,0,0,0,0,0.4,0.2,0,-5.5,0,3.05663831974079,361.532368500318
3,1,7,7,2,44,0,-49.1,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.05540534311024,361.646710813853
3,1,7,7,2,45,0,-48.9,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.05417236647969,361.761053127387
3,1,7,7,2,46,0,-48.8,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.05293938984914,361.875395440921
3,1,7,7,2,47,0,-48.7,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.05170641321859,361.989737754456
3,1,7,7,2,48,0,-48.5,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.05047343658804,362.10408006799
3,1,7,7,2,49,0,-48.4,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.04924045995749,362.218422381525
3,1,7,7,2,50,0,-48.2,0,0,0,0,0,0,0.4,0.2,0,-5.6,0,3.04800748332694,362.332764695059
3,1,7,7,2,51,0,-48.1,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04677450669639,362.447107008594
3,1,7,7,2,52,0,-47.9,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04554153006584,362.561449322128
3,1,7,7,2,53,0,-47.8,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04430855343529,362.675791635662
3,1,7,7,2,54,0,-47.6,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04307557680473,362.790133949197
3,1,7,7,2,55,0,-47.5,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04184260017418,362.904476262731
3,1,7,7,2,56,0,-47.3,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.04060962354363,363.018818576266
3,1,7,7,2,57,0,-47.2,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.03937664691308,363.1331608898
3,1,7,7,2,58,0,-47.1,0,0,0,0,0,0,0.4,0.2,0,-5.7,0,3.03814367028253,363.247503203335
3,1,7,7,2,59,0,-46.9,0,0,0,0,0,0,0.4,0.2,0,-5.8,0,3.03691069365198,363.361845516869
3,1,7,7,3,0,0,-46.8,0,0,0,0,0,0,0.4,0.2,0,-5.8,0,3.03567771702143,363.476187830403
3,1,7,7,3,1,0,-46.6,0,0,0,0,0,0,0.4,0.3,0,-5.8,0,3.03444474039088,363.590530143938
3,1,7,7,3,2,0,-46.5,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,3.03321176376033,363.704872457472
3,1,7,7,3,3,0,-46.3,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,3.03197878712978,363.819214771007
3,1,7,7,3,4,0,-46.2,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,3.03074581049923,363.933557084541
3,1,7,7,3,5,0,-46,0,0,0,0,0,0,0.3,0.3,0,-5.8,0,3.02951283386868,364.047899398076
3,1,7,7,3,6,0,-45.9,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02827985723813,364.16224171161
3,1,7,7,3,7,0,-45.7,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02704688060758,364.276584025144
3,1,7,7,3,8,0,-45.6,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02581390397703,364.390926338679
3,1,7,7,3,9,0,-45.4,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02458092734648,364.505268652213
3,1,7,7,3,10,0,-45.3,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02334795071593,364.619610965748
3,1,7,7,3,11,0,-45.1,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02211497408538,364.733953279282
3,1,7,7,3,12,0,-45,0,0,0,0,0,0,0.3,0.3,0,-5.9,0,3.02088199745483,364.848295592816
3,1,7,7,3,13,0,-44.8,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01964902082428,364.962637906351
3,1,7,7,3,14,0,-44.7,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01841604419373,365.076980219885
3,1,7,7,3,15,0,-44.5,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01718306756318,365.19132253342
3,1,7,7,3,16,0,-44.4,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01595009093263,365.305664846954
3,1,7,7,3,17,0,-44.2,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01471711430208,365.420007160489
3,1,7,7,3,18,0,-44.1,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01348413767153,365.534349474023
3,1,7,7,3,19,0,-43.9,0,0,0,0,0,0,0.3,0.3,0,-6,0,3.01225116104098,365.648691787558
3,1,7,7,3,20,0,-43.8,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.01101818441043,365.763034101092
3,1,7,7,3,21,0,-43.6,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00978520777988,365.877376414626
3,1,7,7,3,22,0,-43.5,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00855223114933,365.991718728161
3,1,7,7,3,23,0,-43.3,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00731925451878,366.106061041695
3,1,7,7,3,24,0,-43.2,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00608627788823,366.22040335523
3,1,7,7,3,25,0,-43,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00485330125768,366.334745668764
3,1,7,7,3,26,0,-42.8,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00362032462712,366.449087982299
3,1,7,7,3,27,0,-42.7,0,0,0,0,0,0,0.3,0.3,0,-6.1,0,3.00238734799657,366.563430295833
3,1,7,7,3,28,0,-42.5,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,3.00115437136602,366.677772609367
3,1,7,7,3,29,0,-42.4,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,2.99992139473547,366.792114922902
3,1,7,7,3,30,0,-42.2,0,0,0,0,0,0,0.3,0.3,0,-6.2,0,2.99868841810492,366.906457236436
3,1,7,7,3,31,0,-42.1,0,0,0,0,0,0,0.2,0.3,0,-6.2,0,2.99745544147437,367.020799549971
3,1,7,7,3,32,0,-41.9,0,0,0,0,0,0,0.2,0.3,0,-6.2,0,2.99622246484382,367.135141863505
3,1,7,7,3,33,0,-41.8,0,0,0,0,0,0,0.2,0.3,0,-6.1,0,2.99498948821327,367.24948417704
3,1,7,7,3,34,0,-41.6,0,0,0,0,0,0,0.2,0.3,0,-6.1,0,2.99375651158272,367.363826490574
3,1,7,7,3,35,0,-41.5,0,0,0,0,0,0,0.2,0.3,0,-6,0,2.99252353495217,367.478168804108
3,1,7,7,3,36,0,-41.3,0,0,0,0,0,0,0.2,0.3,0,-6,0,2.99129055832162,367.592511117643
3,1,7,7,3,37,0,-41.1,0,0,0,0,0,0,0.2,0.3,0,-5.9,0,2.99005758169107,367.706853431177
3,1,7,7,3,38,0,-41,0,0,0,0,0,0,0.2,0.3,0,-5.9,0,2.98882460506052,367.821195744712
3,1,7,7,3,39,0,-40.8,0,0,0,0,0,0,0.2,0.3,0,-5.8,0,2.98759162842997,367.935538058246
3,1,7,7,3,40,0,-40.7,0,0,0,0,0,0,0.2,0.3,0,-5.8,0,2.98635865179942,368.04988037178
